Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2012-03-25 23:55:00,MISSING PERSON,FOUND PERSON,Sunday,MISSION,LOCATED,400 Block of CAPP ST,-122.417970955091,37.759488455703604
2012-03-25 23:50:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,INGLESIDE,NONE,GENEVA AV / MOSCOW ST,-122.433708216535,37.713145221385105
2012-03-25 23:45:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,CENTRAL,NONE,400 Block of GEARY ST,-122.41072162587,37.78709664956629
2012-03-25 23:37:00,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Sunday,PARK,"ARREST, BOOKED",OAK ST / LYON ST,-122.442378910875,37.7725041276264
2012-03-25 23:37:00,WARRANTS,ENROUTE TO ADULT AUTHORITY,Sunday,PARK,"ARREST, BOOKED",OAK ST / LYON ST,-122.442378910875,37.7725041276264
2012-03-25 23:37:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,PARK,"ARREST, BOOKED",OAK ST / LYON ST,-122.442378910875,37.7725041276264
2012-03-25 23:30:00,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,CENTRAL,"ARREST, BOOKED",100 Block of MONTGOMERY ST,-122.40221854007,37.7905215969161
2012-03-25 23:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,200 Block of TARA ST,-122.44970642788,37.7196020203829
2012-03-25 23:00:00,SEX OFFENSES FORCIBLE,"ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Sunday,INGLESIDE,"ARREST, BOOKED",100 Block of BLYTHDALE AV,-122.42055675144199,37.7108945814914
2012-03-25 23:00:00,MISSING PERSON,MISSING JUVENILE,Sunday,BAYVIEW,LOCATED,0 Block of LEDYARD ST,-122.402116556292,37.733235467655604
2012-03-25 23:00:00,MISSING PERSON,FOUND PERSON,Sunday,BAYVIEW,LOCATED,0 Block of LEDYARD ST,-122.402116556292,37.733235467655604
2012-03-25 23:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Sunday,SOUTHERN,NONE,0 Block of GOUGH ST,-122.42065732549801,37.77209595054121
2012-03-25 23:00:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,INGLESIDE,"ARREST, BOOKED",100 Block of BLYTHDALE AV,-122.42055675144199,37.7108945814914
2012-03-25 23:00:00,NON-CRIMINAL,CASE CLOSURE,Sunday,BAYVIEW,LOCATED,0 Block of LEDYARD ST,-122.402116556292,37.733235467655604
2012-03-25 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,MARKET ST / GLENDALE ST,-122.44220403147499,37.7566846655075
2012-03-25 23:00:00,SEX OFFENSES FORCIBLE,ASSAULT TO RAPE WITH BODILY FORCE,Sunday,INGLESIDE,"ARREST, BOOKED",100 Block of BLYTHDALE AV,-122.42055675144199,37.7108945814914
2012-03-25 23:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397713226445,37.777469666239796
2012-03-25 23:00:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397713226445,37.777469666239796
2012-03-25 23:00:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397713226445,37.777469666239796
2012-03-25 23:00:00,KIDNAPPING,FALSE IMPRISONMENT,Sunday,INGLESIDE,"ARREST, BOOKED",100 Block of BLYTHDALE AV,-122.42055675144199,37.7108945814914
2012-03-25 23:00:00,OTHER OFFENSES,DANGER OF LEADING IMMORAL LIFE,Sunday,INGLESIDE,"ARREST, BOOKED",100 Block of BLYTHDALE AV,-122.42055675144199,37.7108945814914
2012-03-25 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,1300 Block of WAYLAND ST,-122.415460754669,37.7232636795796
2012-03-25 23:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,CENTRAL,NONE,BROADWAY ST / BATTERY ST,-122.401055856585,37.7985811020841
2012-03-25 23:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,RICHMOND,NONE,700 Block of 11TH AV,-122.469089312677,37.77417623729
2012-03-25 22:59:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,NORTHERN,PSYCHOPATHIC CASE,1000 Block of VANNESS AV,-122.421203512,37.785481204644704
2012-03-25 22:55:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,MISSION,"ARREST, BOOKED",0 Block of SHOTWELL ST,-122.416696931762,37.767667106329604
2012-03-25 22:40:00,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,SOUTHERN,"ARREST, BOOKED",100 Block of MARKET ST,-122.395885942961,37.7934395872345
2012-03-25 22:40:00,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,SOUTHERN,"ARREST, BOOKED",100 Block of MARKET ST,-122.395885942961,37.7934395872345
2012-03-25 22:32:00,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Sunday,BAYVIEW,NONE,300 Block of BAY SHORE BL,-122.40647997586399,37.741057552813004
2012-03-25 22:30:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,CENTRAL,NONE,200 Block of GEARY ST,-122.407434989523,37.787515874162295
2012-03-25 22:28:00,ASSAULT,BATTERY,Sunday,RICHMOND,"ARREST, CITED",300 Block of 3RD AV,-122.46106467981501,37.782108632709104
