Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2005-12-31 23:58:00,MISSING PERSON,MISSING ADULT,Saturday,SOUTHERN,LOCATED,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2005-12-31 23:57:00,ASSAULT,THREATS AGAINST LIFE,Saturday,MISSION,NONE,4200 Block of 24TH ST,-122.437412291902,37.7511420079549
2005-12-31 23:57:00,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Saturday,MISSION,NONE,4200 Block of 24TH ST,-122.437412291902,37.7511420079549
2005-12-31 23:50:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,CENTRAL,NONE,BATTERY ST / SACRAMENTO ST,-122.400152784018,37.7941347017057
2005-12-31 23:50:00,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,TARAVAL,"ARREST, CITED",PLYMOUTH AV / SADOWA ST,-122.456044771327,37.71232040413821
2005-12-31 23:45:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,500 Block of MISSION ST,-122.398912581875,37.7886287320653
2005-12-31 23:45:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,SOUTHERN,NONE,MARKET ST / THE EMBARCADERONORTH ST,-122.39398368527,37.7950607652716
2005-12-31 23:45:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,CENTRAL,NONE,MONTGOMERY ST / BROADWAY ST,-122.403864541983,37.7982226437198
2005-12-31 23:34:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,PARK,NONE,1300 Block of 5TH AV,-122.46189522603399,37.7632789691499
2005-12-31 23:34:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413047972078,37.781911962829795
2005-12-31 23:34:00,ASSAULT,BATTERY,Saturday,PARK,NONE,1300 Block of 5TH AV,-122.46189522603399,37.7632789691499
2005-12-31 23:34:00,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,PARK,"ARREST, BOOKED",HAIGHT ST / COLE ST,-122.450709919118,37.7695262270744
2005-12-31 23:34:00,WARRANTS,WARRANT ARREST,Saturday,PARK,"ARREST, BOOKED",HAIGHT ST / COLE ST,-122.450709919118,37.7695262270744
2005-12-31 23:34:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413047972078,37.781911962829795
2005-12-31 23:30:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,NORTHERN,"ARREST, BOOKED",0 Block of GROVE ST,-122.41742986084999,37.7785349354394
