Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2009-03-31 23:50:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,SOUTHERN,"ARREST, BOOKED",900 Block of HOWARD ST,-122.40650848700301,37.7803313209065
2009-03-31 23:48:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,TENDERLOIN,"ARREST, CITED",JONES ST / EDDY ST,-122.412597377187,37.783932027727296
2009-03-31 23:48:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,TENDERLOIN,"ARREST, CITED",JONES ST / EDDY ST,-122.412597377187,37.783932027727296
2009-03-31 23:20:00,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,BAYVIEW,"ARREST, CITED",BAY SHORE BL / SILVER AV,-122.404658361435,37.73294870431921
2009-03-31 23:15:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239
2009-03-31 23:15:00,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395
2009-03-31 23:15:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395
2009-03-31 23:15:00,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,Tuesday,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395
2009-03-31 23:15:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Tuesday,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395
2009-03-31 23:13:00,SUSPICIOUS OCC,SUSPICIOUS PERSON,Tuesday,INGLESIDE,NONE,3600 Block of MISSION ST,-122.424064420756,37.7381137530392
2009-03-31 23:10:00,OTHER OFFENSES,CONSPIRACY,Tuesday,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.41952899882601,37.762877666705606
2009-03-31 23:10:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.41952899882601,37.762877666705606
