Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2007-12-30 23:59:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,2500 Block of VANNESS AV,-122.42390741064699,37.799049760721296
2007-12-30 23:50:00,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Sunday,CENTRAL,"ARREST, CITED",LARKIN ST / SUTTER ST,-122.418467747931,37.7879652569797
2007-12-30 23:48:00,WARRANTS,WARRANT ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",MINNA ST / 6TH ST,-122.408162953857,37.780534538527796
2007-12-30 23:46:00,PROSTITUTION,PLACING WIFE IN HOUSE OF PROSTITUTION,Sunday,MISSION,"ARREST, BOOKED",TREAT AV / MISTRAL ST,-122.41370407046699,37.7599911968915
2007-12-30 23:46:00,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Sunday,MISSION,"ARREST, BOOKED",TREAT AV / MISTRAL ST,-122.41370407046699,37.7599911968915
2007-12-30 23:46:00,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Sunday,MISSION,"ARREST, BOOKED",TREAT AV / MISTRAL ST,-122.41370407046699,37.7599911968915
2007-12-30 23:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,INGLESIDE,NONE,BRUNSWICK ST / ALLISON ST,-122.44113002058998,37.711210150705206
2007-12-30 23:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,VALENCIA ST / 17TH ST,-122.421733767763,37.7632996945938
2007-12-30 23:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,FULTON ST / 4TH AV,-122.46162188149599,37.7738940800796
2007-12-30 23:30:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,INGLESIDE,NONE,0 Block of PRAGUE ST,-122.425387202174,37.721230334152295
