Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2008-06-29 23:58:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Sunday,SOUTHERN,"ARREST, BOOKED",500 Block of 3RD ST,-122.394799124177,37.7805661978095
2008-06-29 23:56:00,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Sunday,CENTRAL,"ARREST, BOOKED",500 Block of GEARY ST,-122.41195586990601,37.786939191069706
2008-06-29 23:41:00,OTHER OFFENSES,PAROLE VIOLATION,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of LEAVENWORTH ST,-122.414269361877,37.7842081124308
2008-06-29 23:41:00,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of LEAVENWORTH ST,-122.414269361877,37.7842081124308
2008-06-29 23:35:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,17TH ST / MISSION ST,-122.419515708406,37.7634292328496
2008-06-29 23:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,LAGUNA ST / WASHINGTON ST,-122.42945011546699,37.7922168233794
2008-06-29 23:25:00,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,MISSION,NONE,400 Block of CASTRO ST,-122.43515009981199,37.7617597243598
2008-06-29 23:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,100 Block of HARRIET ST,-122.40521126711701,37.7775683661405
2008-06-29 23:01:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,TENDERLOIN,"ARREST, CITED",0 Block of MCALLISTER ST,-122.412596970637,37.7811192121542
2008-06-29 23:00:00,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Sunday,NORTHERN,NONE,1700 Block of PINE ST,-122.424606849092,37.7890426863656
2008-06-29 23:00:00,FORGERY/COUNTERFEITING,"COUNTERFEITING, COINS OR NOTES",Sunday,NORTHERN,NONE,1700 Block of PINE ST,-122.424606849092,37.7890426863656
2008-06-29 23:00:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,NORTHERN,NONE,1700 Block of PINE ST,-122.424606849092,37.7890426863656
2008-06-29 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,CHESTNUT ST / WEBSTER ST,-122.43460534924101,37.801026862519
2008-06-29 23:00:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,BAYVIEW,NONE,0 Block of HARBOR RD,-122.378392257534,37.732331246437795
2008-06-29 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,0 Block of DELANO AV,-122.440045871066,37.727030607131795
2008-06-29 22:50:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,TENDERLOIN,NONE,0 Block of POWELL ST,-122.407845374111,37.7850943210103
2008-06-29 22:40:00,MISSING PERSON,MISSING JUVENILE,Sunday,TARAVAL,NONE,0 Block of JULES AV,-122.461163238283,37.7191248815986
2008-06-29 22:34:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,MISSION,"ARREST, BOOKED",MISSION ST / CLARION AL,-122.419478247917,37.763050767731
2008-06-29 22:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,CENTRAL,NONE,GEARY ST / TAYLOR ST,-122.411518820359,37.7869408998805
2008-06-29 22:30:00,NON-CRIMINAL,LOST PROPERTY,Sunday,NORTHERN,NONE,600 Block of LAGUNA ST,-122.426475204178,37.77715658043649
2008-06-29 22:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,OFARRELL ST / HYDE ST,-122.416261836834,37.78537508463761
2008-06-29 22:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,"ARREST, BOOKED",500 Block of STEVENSON ST,-122.410891754793,37.7809097652868
2008-06-29 22:29:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,RICHMOND,DISTRICT ATTORNEY REFUSES TO PROSECUTE,MASONIC AV / EUCLID AV,-122.44762279678801,37.7850837046285
2008-06-29 22:25:00,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,MISSION,NONE,2300 Block of MARKET ST,-122.43403618214,37.7632941952462
2008-06-29 22:03:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,INGLESIDE,"ARREST, CITED",4900 Block of MISSION ST,-122.438695075365,37.7196920262929
2008-06-29 22:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,16TH ST / GUERRERO ST,-122.424104315404,37.764782816589296
2008-06-29 22:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,BROADWAY ST / FRANKLIN ST,-122.42506023318501,37.7955271812356
2008-06-29 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,300 Block of SANCHEZ ST,-122.430871936382,37.7635433745815
2008-06-29 22:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,MISSION,NONE,17TH ST / VALENCIA ST,-122.421733767763,37.7632996945938
2008-06-29 21:48:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467
2008-06-29 21:48:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467
2008-06-29 21:48:00,OTHER OFFENSES,RESISTING ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467
2008-06-29 21:46:00,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Sunday,INGLESIDE,NONE,600 Block of MONTEREY BL,-122.45002923477301,37.7316356895983
2008-06-29 21:46:00,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Sunday,SOUTHERN,"ARREST, BOOKED",10TH ST / BRYANT ST,-122.40973877190599,37.770348203545396
2008-06-29 21:45:00,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Sunday,PARK,JUVENILE BOOKED,4000 Block of 17TH ST,-122.436895079866,37.762436442333396
2008-06-29 21:45:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,PARK,JUVENILE BOOKED,4000 Block of 17TH ST,-122.436895079866,37.762436442333396
2008-06-29 21:30:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,MISSION,NONE,DIAMOND ST / 18TH ST,-122.43719315237301,37.76075843116929
2008-06-29 21:30:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,SOUTHERN,"ARREST, CITED",6TH ST / MISSION ST,-122.40871060666299,37.78097067220529
2008-06-29 21:15:00,SUSPICIOUS OCC,SUSPICIOUS PERSON,Sunday,BAYVIEW,NONE,DAKOTA ST / 23RD ST,-122.396716088144,37.754859882842496
2008-06-29 21:15:00,FORGERY/COUNTERFEITING,"COUNTERFEITING, COINS OR NOTES",Sunday,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.41501003299601,37.80836981613911
2008-06-29 21:15:00,NON-CRIMINAL,LOST PROPERTY,Sunday,CENTRAL,NONE,600 Block of COLUMBUS AV,-122.41053462136401,37.800615621368706
2008-06-29 21:15:00,SUSPICIOUS OCC,"SUSPICIOUS OCCURRENCE, POSSIBLE SHOTS FIRED",Sunday,BAYVIEW,NONE,DAKOTA ST / 23RD ST,-122.396716088144,37.754859882842496
2008-06-29 21:15:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,CENTRAL,"ARREST, CITED",400 Block of MASON ST,-122.40992532841899,37.7877640990096
2008-06-29 21:10:00,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Sunday,CENTRAL,NONE,300 Block of POWELL ST,-122.40838427554199,37.7878271137225
2008-06-29 21:09:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,TARAVAL,"ARREST, BOOKED",3000 Block of 20TH AV,-122.475913117818,37.731885344778796
2008-06-29 21:01:00,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Sunday,CENTRAL,NONE,900 Block of LEAVENWORTH ST,-122.415398945224,37.7898046588912
2008-06-29 21:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,100 Block of FAIROAKS ST,-122.424142545488,37.7542932129691
2008-06-29 21:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,CENTRAL,NONE,200 Block of COLUMBUS AV,-122.40650362607201,37.79767789694579
2008-06-29 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / FOLSOM ST,-122.390094248247,37.7907638589303
2008-06-29 21:00:00,MISSING PERSON,MISSING ADULT,Sunday,SOUTHERN,LOCATED,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2008-06-29 21:00:00,ASSAULT,BATTERY,Sunday,INGLESIDE,NONE,SUNNYDALE AV / SANTOS ST,-122.418283197104,37.7123508590096
2008-06-29 20:56:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,TARAVAL,"ARREST, CITED",JUDAH ST / 19TH AV,-122.477012148678,37.761698710405796
2008-06-29 20:40:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,TENDERLOIN,NONE,200 Block of TURK ST,-122.413237516676,37.78284302332129
