Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2005-03-27 23:34:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,NORTHERN,PSYCHOPATHIC CASE,700 Block of LARKIN ST,-122.41768800956801,37.784481757201
2005-03-27 23:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,GRIJALVA DR / GONZALEZ DR,-122.479185138647,37.7163757054091
2005-03-27 23:10:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413069926397,37.7820204255866
2005-03-27 23:10:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,INGLESIDE,NONE,1500 Block of HAMPSHIRE ST,-122.40644797938101,37.7483251753329
2005-03-27 23:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,TENDERLOIN,NONE,TURK ST / JONES ST,-122.412414263588,37.7830037964305
2005-03-27 22:30:00,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,MASON ST / POST ST,-122.410059855898,37.788082533994796
2005-03-27 22:30:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,TARAVAL,NONE,2300 Block of 36TH AV,-122.49390243213399,37.743167210210295
2005-03-27 22:27:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,RICHMOND,"ARREST, BOOKED",3000 Block of CALIFORNIA ST,-122.44460446581002,37.7875949238669
2005-03-27 22:20:00,ASSAULT,THREATS AGAINST LIFE,Sunday,TARAVAL,"ARREST, BOOKED",2100 Block of 21ST AV,-122.478088977819,37.7476032127552
2005-03-27 22:20:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,TARAVAL,"ARREST, BOOKED",CAPITOL AV / BROAD ST,-122.459023622401,37.71317190247171
2005-03-27 22:20:00,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,TARAVAL,"ARREST, BOOKED",CAPITOL AV / BROAD ST,-122.459023622401,37.71317190247171
2005-03-27 22:20:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,TARAVAL,"ARREST, BOOKED",CAPITOL AV / BROAD ST,-122.459023622401,37.71317190247171
2005-03-27 22:16:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,INGLESIDE,"ARREST, CITED",OCEAN AV / SAN JOSE AV,-122.44474666297701,37.722967904145
2005-03-27 22:15:00,NON-CRIMINAL,LOST PROPERTY,Sunday,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2005-03-27 22:12:00,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,CENTRAL,"ARREST, BOOKED",2700 Block of HYDE ST,-122.42053467827101,37.8061892244521
2005-03-27 22:12:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,CENTRAL,"ARREST, BOOKED",2700 Block of HYDE ST,-122.42053467827101,37.8061892244521
2005-03-27 22:00:00,MISSING PERSON,MISSING ADULT,Sunday,BAYVIEW,LOCATED,0 Block of GAVEN ST,-122.407055482769,37.73391144814229
2005-03-27 22:00:00,ASSAULT,THREATS AGAINST LIFE,Sunday,BAYVIEW,NONE,100 Block of DWIGHT ST,-122.40357439523198,37.7235942995166
2005-03-27 22:00:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,MISSION,NONE,1300 Block of UTAH ST,-122.405337194755,37.7524089409576
2005-03-27 22:00:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Sunday,TARAVAL,NONE,1200 Block of FUNSTON AV,-122.470728986084,37.7647728467304
2005-03-27 22:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2005-03-27 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,RICHMOND,"ARREST, BOOKED",400 Block of 7TH AV,-122.465349483063,37.7799823718981
2005-03-27 22:00:00,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Sunday,NORTHERN,NONE,VALLEJO ST / PIERCE ST,-122.438403353439,37.794805909317
2005-03-27 22:00:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Sunday,SOUTHERN,NONE,500 Block of NATOMA ST,-122.40932521049601,37.77881574264271
2005-03-27 22:00:00,OTHER OFFENSES,RESISTING ARREST,Sunday,RICHMOND,"ARREST, BOOKED",400 Block of 7TH AV,-122.465349483063,37.7799823718981
2005-03-27 22:00:00,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,SOUTHERN,NONE,8TH ST / BRYANT ST,-122.406970988232,37.7725273607616
2005-03-27 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,SOUTHERN,NONE,500 Block of NATOMA ST,-122.40932521049601,37.77881574264271
2005-03-27 22:00:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,CENTRAL,NONE,100 Block of BEACH ST,-122.411512507048,37.8077350988901
2005-03-27 22:00:00,TRESPASS,TRESPASSING,Sunday,RICHMOND,"ARREST, BOOKED",400 Block of 7TH AV,-122.465349483063,37.7799823718981
2005-03-27 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,1200 Block of FUNSTON AV,-122.470728986084,37.7647728467304
2005-03-27 22:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,CENTRAL,NONE,100 Block of BEACH ST,-122.411512507048,37.8077350988901
2005-03-27 21:49:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Sunday,SOUTHERN,"ARREST, BOOKED",6TH ST / MINNA ST,-122.40816295386401,37.780534538504895
2005-03-27 21:49:00,DRUG/NARCOTIC,SALE OF MARIJUANA,Sunday,SOUTHERN,"ARREST, BOOKED",6TH ST / MINNA ST,-122.40816295386401,37.780534538504895
2005-03-27 21:48:00,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,TENDERLOIN,NONE,ELLIS ST / JONES ST,-122.412784096509,37.7848656939297
2005-03-27 21:40:00,NON-CRIMINAL,LOST PROPERTY,Sunday,TARAVAL,NONE,1500 Block of SLOAT BL,-122.489713969124,37.7339497680852
2005-03-27 21:37:00,WARRANTS,WARRANT ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41371122073,37.7796660426062
2005-03-27 21:37:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41371122073,37.7796660426062
2005-03-27 21:37:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41371122073,37.7796660426062
2005-03-27 21:30:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Sunday,INGLESIDE,NONE,0 Block of ADDISON ST,-122.43239831371099,37.7378218134824
2005-03-27 21:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,0 Block of ADDISON ST,-122.43239831371099,37.7378218134824
2005-03-27 21:20:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,SOUTHERN,NONE,300 Block of BERRY ST,-122.396759086061,37.7731734400875
2005-03-27 21:17:00,NON-CRIMINAL,AIDED CASE,Sunday,TENDERLOIN,NONE,500 Block of JONES ST,-122.412999075009,37.786277459166
2005-03-27 21:05:00,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Sunday,SOUTHERN,NONE,3RD ST / MARKET ST,-122.40343408675301,37.7876430501571
2005-03-27 21:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,MISSION,NONE,2200 Block of MARKET ST,-122.431957685196,37.7649357189679
2005-03-27 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,BAYVIEW,NONE,1100 Block of KEY AV,-122.39867406950701,37.720360884728606
2005-03-27 21:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,CENTRAL,NONE,LEAVENWORTH ST / BEACH ST,-122.418911060683,37.8068622388817
2005-03-27 21:00:00,VEHICLE THEFT,"VEHICLE, RECOVERED, CAMPER-HOUSE CAR-MOTOR HOME",Sunday,INGLESIDE,NONE,1100 Block of BRAZIL AV,-122.42578164264,37.720313724019
2005-03-27 21:00:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,INGLESIDE,NONE,1100 Block of BRAZIL AV,-122.42578164264,37.720313724019
2005-03-27 21:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,4TH ST / MARKET ST,-122.40583247449,37.785744654538
2005-03-27 21:00:00,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Sunday,RICHMOND,NONE,0 Block of ANNAPOLIS TR,-122.447831651001,37.778032432226794
2005-03-27 21:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239
2005-03-27 20:30:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,RICHMOND,NONE,800 Block of 48TH AV,-122.508958311147,37.77235623247579
2005-03-27 20:30:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,NORTHERN,"ARREST, CITED",1100 Block of FRANKLIN ST,-122.423049038172,37.7852397067254
2005-03-27 20:30:00,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Sunday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / MASON ST,-122.409686191845,37.7862042105067
2005-03-27 20:30:00,WARRANTS,WARRANT ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / MASON ST,-122.409686191845,37.7862042105067
2005-03-27 20:30:00,DRUG/NARCOTIC,POSSESSION OF HEROIN,Sunday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / MASON ST,-122.409686191845,37.7862042105067
2005-03-27 20:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,2700 Block of 24TH ST,-122.406813640773,37.7529905294566
2005-03-27 20:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,INGLESIDE,NONE,MISSION ST / AMAZON AV,-122.44041622667,37.7172459880403
2005-03-27 20:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,TARAVAL,NONE,1300 Block of 46TH AV,-122.505923256341,37.761339931633
2005-03-27 20:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,CENTRAL,NONE,700 Block of GEARY ST,-122.415654629547,37.7864672409674
2005-03-27 20:00:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,INGLESIDE,NONE,200 Block of ANDERSON ST,-122.415159116376,37.73961914394671
2005-03-27 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,9TH ST / HARRISON ST,-122.41007854485001,37.7725264934306
2005-03-27 20:00:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,INGLESIDE,NONE,200 Block of ANDERSON ST,-122.415159116376,37.73961914394671
