Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2008-09-30 23:55:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,NORTHERN,"ARREST, BOOKED",HAYES ST / STEINER ST,-122.432832799205,37.7756249672772
2008-09-30 23:50:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,TENDERLOIN,"ARREST, BOOKED",0 Block of TAYLOR ST,-122.410689907787,37.7824948907735
2008-09-30 23:50:00,DRUG/NARCOTIC,SALE OF MARIJUANA,Tuesday,TENDERLOIN,"ARREST, BOOKED",0 Block of TAYLOR ST,-122.410689907787,37.7824948907735
2008-09-30 23:50:00,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,TENDERLOIN,"ARREST, BOOKED",0 Block of TAYLOR ST,-122.410689907787,37.7824948907735
2008-09-30 23:46:00,OTHER OFFENSES,OPEN CONTAINER OF ALCOHOL IN VEHICLE,Tuesday,SOUTHERN,"ARREST, BOOKED",8TH ST / HOWARD ST,-122.411609760643,37.7762209908405
2008-09-30 23:46:00,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE,Tuesday,SOUTHERN,"ARREST, BOOKED",8TH ST / HOWARD ST,-122.411609760643,37.7762209908405
2008-09-30 23:46:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,SOUTHERN,"ARREST, BOOKED",8TH ST / HOWARD ST,-122.411609760643,37.7762209908405
2008-09-30 23:46:00,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,Tuesday,SOUTHERN,"ARREST, BOOKED",8TH ST / HOWARD ST,-122.411609760643,37.7762209908405
2008-09-30 23:41:00,SUSPICIOUS OCC,SUSPICIOUS PERSON,Tuesday,INGLESIDE,NONE,700 Block of GENEVA AV,-122.443376029104,37.7185389177251
2008-09-30 23:41:00,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Tuesday,RICHMOND,"ARREST, BOOKED",GEARY BL / COOK ST,-122.452144682873,37.7818526961918
2008-09-30 23:33:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,MISSION,"ARREST, BOOKED",1200 Block of SOUTH VAN NESS AV,-122.416269089153,37.7531590161083
2008-09-30 23:19:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,CENTRAL,NONE,300 Block of POWELL ST,-122.40838427554199,37.7878271137225
2008-09-30 23:16:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,INGLESIDE,"ARREST, BOOKED",3300 Block of MISSION ST,-122.421264331104,37.743584765874
2008-09-30 23:00:00,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,MISSION,"ARREST, CITED",1700 Block of BRYANT ST,-122.410493034063,37.7649413585284
2008-09-30 23:00:00,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Tuesday,INGLESIDE,NONE,0 Block of CRAGS CT,-122.439667648913,37.7411204516974
2008-09-30 22:56:00,KIDNAPPING,"ATTEMPTED KIDNAPPING, ADULT VICTIM",Tuesday,BAYVIEW,NONE,MISSOURI ST / CESAR CHAVEZ ST,-122.39531045503901,37.749803455718
