Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2013-03-24 23:45:00,NON-CRIMINAL,SEARCH WARRANT SERVICE,Sunday,PARK,"ARREST, BOOKED",100 Block of BEULAH ST,-122.452331290923,37.7673561058524
2013-03-24 23:45:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,PARK,"ARREST, BOOKED",100 Block of BEULAH ST,-122.452331290923,37.7673561058524
2013-03-24 23:45:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,PARK,"ARREST, BOOKED",100 Block of BEULAH ST,-122.452331290923,37.7673561058524
2013-03-24 23:45:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,PARK,"ARREST, BOOKED",100 Block of BEULAH ST,-122.452331290923,37.7673561058524
2013-03-24 23:45:00,WARRANTS,WARRANT ARREST,Sunday,PARK,"ARREST, BOOKED",100 Block of BEULAH ST,-122.452331290923,37.7673561058524
2013-03-24 23:45:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,PARK,"ARREST, BOOKED",100 Block of BEULAH ST,-122.452331290923,37.7673561058524
2013-03-24 23:41:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,SOUTHERN,"ARREST, CITED",6TH ST / MISSION ST,-122.40871060666299,37.78097067220529
2013-03-24 23:30:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,MISSION,"ARREST, BOOKED",200 Block of CHURCH ST,-122.428813616546,37.7668081482188
2013-03-24 23:30:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,PARK,NONE,400 Block of BURNETT AV,-122.444011772304,37.7547925522198
2013-03-24 23:30:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,MISSION,"ARREST, BOOKED",200 Block of CHURCH ST,-122.428813616546,37.7668081482188
2013-03-24 23:23:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,INGLESIDE,NONE,100 Block of BLYTHDALE AV,-122.42055675144199,37.7108945814914
2013-03-24 23:21:00,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Sunday,MISSION,"ARREST, BOOKED",400 Block of CAPP ST,-122.41810892585899,37.7594801325769
2013-03-24 23:21:00,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE,Sunday,MISSION,"ARREST, BOOKED",400 Block of CAPP ST,-122.41810892585899,37.7594801325769
2013-03-24 23:20:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,BAYVIEW,NONE,3RD ST / PALOU AV,-122.39097173455099,37.734015218072294
2013-03-24 23:20:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,INGLESIDE,NONE,5200 Block of DIAMONDHEIGHTS BL,-122.439065944959,37.744277476687714
2013-03-24 23:15:00,ASSAULT,BATTERY,Sunday,MISSION,NONE,1300 Block of VALENCIA ST,-122.420653354736,37.7512851170191
2013-03-24 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,200 Block of MORSE ST,-122.440363321898,37.712769116871904
2013-03-24 23:00:00,ASSAULT,THREATS AGAINST LIFE,Sunday,INGLESIDE,"ARREST, BOOKED",0 Block of NEBRASKA ST,-122.41050493864799,37.7405741542617
2013-03-24 23:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,CENTRAL,NONE,HYDE ST / BUSH ST,-122.417019320691,37.7891095538736
2013-03-24 23:00:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,INGLESIDE,"ARREST, BOOKED",0 Block of NEBRASKA ST,-122.41050493864799,37.7405741542617
2013-03-24 22:31:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,NORTHERN,NONE,1600 Block of VANNESS AV,-122.422253466945,37.7908627239441
2013-03-24 22:30:00,MISSING PERSON,MISSING ADULT,Sunday,PARK,PROSECUTED BY OUTSIDE AGENCY,700 Block of BAKER ST,-122.44170538645099,37.777854014117395
2013-03-24 22:30:00,MISSING PERSON,FOUND PERSON,Sunday,PARK,PROSECUTED BY OUTSIDE AGENCY,700 Block of BAKER ST,-122.44170538645099,37.777854014117395
2013-03-24 22:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,CENTRAL,NONE,800 Block of CALIFORNIA ST,-122.40826422821199,37.7922104706222
2013-03-24 22:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,2100 Block of 12TH AV,-122.46838357690099,37.7485401739221
2013-03-24 22:23:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,RICHMOND,NONE,600 Block of 17TH AV,-122.475887383228,37.7757394027378
2013-03-24 22:12:00,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644
2013-03-24 22:12:00,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Sunday,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644
2013-03-24 22:10:00,ASSAULT,BATTERY,Sunday,MISSION,NONE,2700 Block of MISSION ST,-122.41844919178,37.7530267515876
2013-03-24 22:06:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,INGLESIDE,"ARREST, CITED",100 Block of BLYTHDALE AV,-122.420529801066,37.7110023300609
2013-03-24 22:06:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,INGLESIDE,"ARREST, CITED",100 Block of BLYTHDALE AV,-122.420529801066,37.7110023300609
2013-03-24 22:05:00,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,0 Block of JASPER PL,-122.408334223283,37.8000736011023
2013-03-24 22:05:00,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Sunday,CENTRAL,NONE,0 Block of JASPER PL,-122.408334223283,37.8000736011023
2013-03-24 22:00:00,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS W/PRIORS,Sunday,TENDERLOIN,"ARREST, BOOKED",200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062
2013-03-24 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,0 Block of SANTOS ST,-122.41847388242,37.7121040537994
2013-03-24 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TENDERLOIN,"ARREST, BOOKED",200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062
2013-03-24 22:00:00,WARRANTS,WARRANT ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062
2013-03-24 22:00:00,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,TENDERLOIN,"ARREST, BOOKED",200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062
2013-03-24 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,1400 Block of BUSH ST,-122.42115446602,37.788646568670394
2013-03-24 21:40:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,NORTHERN,NONE,2400 Block of UNION ST,-122.43960536561,37.7965097065152
2013-03-24 21:38:00,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,PARK,"ARREST, BOOKED",1700 Block of MCALLISTER ST,-122.440879521853,37.77753219352179
2013-03-24 21:38:00,WEAPON LAWS,POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT,Sunday,PARK,"ARREST, BOOKED",1700 Block of MCALLISTER ST,-122.440879521853,37.77753219352179
2013-03-24 21:38:00,ASSAULT,BATTERY,Sunday,PARK,"ARREST, BOOKED",1700 Block of MCALLISTER ST,-122.440879521853,37.77753219352179
2013-03-24 21:35:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,MISSION,"ARREST, CITED",3300 Block of 17TH ST,-122.419977853021,37.7634571930206
2013-03-24 21:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,PARK,NONE,1800 Block of FULTON ST,-122.446967870513,37.7757940150195
2013-03-24 21:24:00,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Sunday,TARAVAL,"ARREST, BOOKED",3000 Block of 23RD AV,-122.479249811717,37.7318274155829
2013-03-24 21:17:00,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Sunday,PARK,NONE,TWINPEAKS BL / GRAYSTONE TR,-122.447395010735,37.759370669894295
2013-03-24 21:17:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,PARK,NONE,TWINPEAKS BL / GRAYSTONE TR,-122.447395010735,37.759370669894295
2013-03-24 21:00:00,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Sunday,NORTHERN,"ARREST, BOOKED",1200 Block of POLK ST,-122.42032699386299,37.788452157813204
2013-03-24 21:00:00,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,NORTHERN,"ARREST, BOOKED",1200 Block of POLK ST,-122.42032699386299,37.788452157813204
2013-03-24 21:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,NORTHERN,NONE,1400 Block of LOMBARD ST,-122.425356743295,37.8010805119223
2013-03-24 21:00:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,CENTRAL,NONE,400 Block of COLUMBUS AV,-122.40840739718901,37.79914232652379
2013-03-24 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,19TH ST / COLLINGWOOD ST,-122.435959381188,37.759221191963
2013-03-24 21:00:00,OTHER OFFENSES,RESISTING ARREST,Sunday,NORTHERN,"ARREST, BOOKED",1200 Block of POLK ST,-122.42032699386299,37.788452157813204
2013-03-24 21:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,NORTHERN,NONE,GOUGH ST / GROVE ST,-122.423168378741,37.777815744457705
2013-03-24 21:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,40TH AV / JUDAH ST,-122.499496943533,37.7607068350275
2013-03-24 20:45:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,CENTRAL,COMPLAINANT REFUSES TO PROSECUTE,600 Block of JONES ST,-122.41316280209601,37.7870801005292
2013-03-24 20:45:00,NON-CRIMINAL,CASE CLOSURE,Sunday,CENTRAL,COMPLAINANT REFUSES TO PROSECUTE,600 Block of JONES ST,-122.41316280209601,37.7870801005292
2013-03-24 20:45:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,CENTRAL,COMPLAINANT REFUSES TO PROSECUTE,600 Block of JONES ST,-122.41316280209601,37.7870801005292
2013-03-24 20:40:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411071423064,37.7817511307229
2013-03-24 20:40:00,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411071423064,37.7817511307229
2013-03-24 20:35:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.37551296863501,37.730806609582
2013-03-24 20:30:00,MISSING PERSON,FOUND PERSON,Sunday,RICHMOND,LOCATED,800 Block of EUCLID AV,-122.458490740585,37.7837951529214
2013-03-24 20:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,FOLSOM ST / 4TH ST,-122.401161555602,37.7820238478975
2013-03-24 20:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,MISSION,NONE,3000 Block of 16TH ST,-122.421305285009,37.7648974062145
2013-03-24 20:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,DOLORES ST / 20TH ST,-122.42576824687299,37.7582261992584
2013-03-24 20:30:00,MISSING PERSON,MISSING JUVENILE,Sunday,RICHMOND,LOCATED,800 Block of EUCLID AV,-122.458490740585,37.7837951529214
2013-03-24 20:30:00,RUNAWAY,RUNAWAY,Sunday,RICHMOND,LOCATED,800 Block of EUCLID AV,-122.458490740585,37.7837951529214
2013-03-24 20:30:00,MISSING PERSON,MISSING JUVENILE,Sunday,RICHMOND,NONE,800 Block of EUCLID AV,-122.458490740585,37.7837951529214
2013-03-24 20:30:00,RUNAWAY,RUNAWAY,Sunday,RICHMOND,NONE,800 Block of EUCLID AV,-122.458490740585,37.7837951529214
2013-03-24 20:24:00,NON-CRIMINAL,"AIDED CASE, DOG BITE",Sunday,MISSION,NONE,1000 Block of SHOTWELL ST,-122.415022828589,37.7516272270745
2013-03-24 20:20:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,NORTHERN,PSYCHOPATHIC CASE,FULTON ST / GOUGH ST,-122.423355144447,37.7787466492059
2013-03-24 20:12:00,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,SOUTHERN,"ARREST, BOOKED",5TH ST / MISSION ST,-122.406481972743,37.782731788488704
2013-03-24 20:12:00,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Sunday,SOUTHERN,"ARREST, BOOKED",5TH ST / MISSION ST,-122.406481972743,37.782731788488704
2013-03-24 20:10:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of GOLDEN GATE AV,-122.41635198735202,37.7816031438671
2013-03-24 20:10:00,WARRANTS,WARRANT ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of GOLDEN GATE AV,-122.41635198735202,37.7816031438671
2013-03-24 20:10:00,DRUG/NARCOTIC,POSSESSION OF COCAINE,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of GOLDEN GATE AV,-122.41635198735202,37.7816031438671
2013-03-24 20:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,NORTHERN,NONE,3000 Block of GOUGH ST,-122.42785710364299,37.8013928797248
2013-03-24 20:00:00,FORGERY/COUNTERFEITING,"FORGERY, NOTES",Sunday,NORTHERN,NONE,900 Block of LARKIN ST,-122.418065082006,37.786341919666796
2013-03-24 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,EDDY ST / LARKIN ST,-122.41753069698,37.78331075399689
2013-03-24 20:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,MISSION,NONE,800 Block of YORK ST,-122.408796349216,37.758452247406105
2013-03-24 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,TAYLOR ST / CLAY ST,-122.412831700656,37.7934325179771
2013-03-24 20:00:00,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,RICHMOND,NONE,2300 Block of GOLDEN GATE AV,-122.449116002905,37.777321600666106
2013-03-24 20:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,2600 Block of 38TH AV,-122.49565366704901,37.737477256367605
2013-03-24 20:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,NORTHERN,NONE,FRANKLIN ST / GEARY BL,-122.423031175088,37.7854818747419
2013-03-24 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,900 Block of LARKIN ST,-122.418065082006,37.786341919666796
2013-03-24 20:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,300 Block of DELONG ST,-122.46487219755,37.7095794323609
2013-03-24 19:55:00,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,CENTRAL,NONE,1100 Block of STOCKTON ST,-122.408275403052,37.7962809345035
2013-03-24 19:55:00,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,BAYVIEW,"ARREST, BOOKED",1400 Block of PALOU AV,-122.388078475154,37.7324430442707
2013-03-24 19:55:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,BAYVIEW,"ARREST, BOOKED",1400 Block of PALOU AV,-122.388078475154,37.7324430442707
2013-03-24 19:55:00,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,BAYVIEW,"ARREST, BOOKED",1400 Block of PALOU AV,-122.388078475154,37.7324430442707
2013-03-24 19:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,2600 Block of PIERCE ST,-122.438239208634,37.7943463121928
2013-03-24 19:44:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,BAYVIEW,"ARREST, CITED",3RD ST / JERROLD AV,-122.389310644607,37.738741839511
2013-03-24 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,DOLORES ST / 16TH ST,-122.42638445080601,37.764643937262
