Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2012-09-23 23:45:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,NORTHERN,NONE,1200 Block of POLK ST,-122.420231590619,37.78798096196
2012-09-23 23:45:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,NORTHERN,NONE,1200 Block of POLK ST,-122.420231590619,37.78798096196
2012-09-23 23:44:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,PARK,NONE,HAIGHT ST / MASONIC AV,-122.4453467866,37.7702081959172
2012-09-23 23:22:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,MISSION,NONE,600 Block of CAPP ST,-122.417664996559,37.7562905437465
2012-09-23 23:20:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,MISSION,NONE,3300 Block of 24TH ST,-122.418726093459,37.75216718442029
2012-09-23 23:20:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,MISSION,NONE,3300 Block of 24TH ST,-122.418726093459,37.75216718442029
2012-09-23 23:15:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,SHOTWELL ST / 25TH ST,-122.415014685048,37.750836391743995
2012-09-23 23:15:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,CENTRAL,NONE,MASON ST / PINE ST,-122.410626812815,37.790880683394
2012-09-23 23:15:00,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Sunday,INGLESIDE,NONE,0 Block of ALLISON ST,-122.442281645825,37.71417143925221
2012-09-23 23:14:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,NORTHERN,"ARREST, BOOKED",HAYES ST / OCTAVIA ST,-122.424623480779,37.7766740025224
2012-09-23 23:14:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,NORTHERN,"ARREST, BOOKED",HAYES ST / OCTAVIA ST,-122.424623480779,37.7766740025224
2012-09-23 23:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,200 Block of CUMBERLAND ST,-122.429163243569,37.7588827167621
2012-09-23 23:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,MISSION,NONE,19TH ST / MISSION ST,-122.41920824950701,37.7602340753605
2012-09-23 23:00:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,MISSION,NONE,1500 Block of 15TH ST,-122.418037580678,37.76672647995821
2012-09-23 23:00:00,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Sunday,MISSION,NONE,3900 Block of 20TH ST,-122.42918588664499,37.758075145161904
2012-09-23 22:45:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2012-09-23 22:45:00,OTHER OFFENSES,RESISTING ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2012-09-23 22:39:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,CHURCH ST / 19TH ST,-122.428203997155,37.759691691831
2012-09-23 22:30:00,SEX OFFENSES FORCIBLE,"PENETRATION, FORCED, WITH OBJECT",Sunday,CENTRAL,NONE,1200 Block of PINE ST,-122.416408674934,37.7902019515976
2012-09-23 22:30:00,SEX OFFENSES FORCIBLE,"ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Sunday,CENTRAL,NONE,1200 Block of PINE ST,-122.416408674934,37.7902019515976
2012-09-23 22:30:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,0 Block of DIVISADERO ST,-122.436626109388,37.7681528898012
2012-09-23 22:15:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,MISSION,NONE,500 Block of DOLORES ST,-122.426036566526,37.759419804663
2012-09-23 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,3900 Block of 20TH ST,-122.42917537434299,37.7579656087872
2012-09-23 22:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,INGLESIDE,NONE,2900 Block of DIAMOND ST,-122.434363909417,37.7330448919252
2012-09-23 22:00:00,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Sunday,SOUTHERN,NONE,800 Block of MISSION ST,-122.404636264759,37.7842645474624
2012-09-23 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2012-09-23 22:00:00,OTHER OFFENSES,CONSPIRACY,Sunday,SOUTHERN,"ARREST, BOOKED",MASON ST / TURK ST,-122.408953598279,37.783287873572
2012-09-23 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,1300 Block of CLAY ST,-122.415296324149,37.7930621383611
2012-09-23 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,SOUTHERN,NONE,HERON ST / 8TH ST,-122.40906592891199,37.774193789980394
2012-09-23 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,1000 Block of MASON ST,-122.411229468402,37.7935096113819
2012-09-23 22:00:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,SOUTHERN,"ARREST, BOOKED",MASON ST / TURK ST,-122.408953598279,37.783287873572
2012-09-23 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,4TH ST / HARRISON ST,-122.39961755878201,37.78079065500671
2012-09-23 22:00:00,ARSON,ARSON OF A COMMERCIAL BUILDING,Sunday,INGLESIDE,NONE,2900 Block of DIAMOND ST,-122.434363909417,37.7330448919252
2012-09-23 22:00:00,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,INGLESIDE,NONE,300 Block of SILVER AV,-122.429969905093,37.728489252473004
2012-09-23 22:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,MISSION,NONE,2700 Block of 21ST ST,-122.410062649898,37.7576216127854
2012-09-23 22:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,RICHMOND,NONE,300 Block of 12TH AV,-122.470711024652,37.78167229033461
2012-09-23 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,1300 Block of SILVER AV,-122.40996907627701,37.7310455334911
2012-09-23 22:00:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,TARAVAL,NONE,1300 Block of 12TH AV,-122.469386563713,37.762950211272795
2012-09-23 22:00:00,FRAUD,DEFRAUDING AN INNKEEPER,Sunday,SOUTHERN,NONE,800 Block of MISSION ST,-122.404636264759,37.7842645474624
2012-09-23 22:00:00,OTHER OFFENSES,RESISTING ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",MASON ST / TURK ST,-122.408953598279,37.783287873572
2012-09-23 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,TARAVAL,NONE,1200 Block of 17TH AV,-122.475119678026,37.764578918745705
2012-09-23 21:55:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,NORTHERN,PSYCHOPATHIC CASE,CHURCH ST / MARKET ST,-122.42895003272699,37.7675027326801
2012-09-23 21:41:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,REPOSA WY / MYRA WY,-122.450677276359,37.7400850168286
2012-09-23 21:32:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,TARAVAL,NONE,FONT BL / GONZALEZ DR,-122.475917910604,37.716787664893
2012-09-23 21:32:00,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,TARAVAL,NONE,FONT BL / GONZALEZ DR,-122.475917910604,37.716787664893
2012-09-23 21:32:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,TARAVAL,NONE,FONT BL / GONZALEZ DR,-122.475917910604,37.716787664893
2012-09-23 21:31:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,PARK,PSYCHOPATHIC CASE,700 Block of CORBETT AV,-122.442400038837,37.7552854398529
2012-09-23 21:30:00,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Sunday,MISSION,NONE,20TH ST / CHURCH ST,-122.428051707644,37.7580899767786
2012-09-23 21:22:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,SOUTHERN,"ARREST, BOOKED",1200 Block of HOWARD ST,-122.412349694893,37.775555848279
2012-09-23 21:22:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,"ARREST, BOOKED",1200 Block of HOWARD ST,-122.412349694893,37.775555848279
2012-09-23 21:22:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,SOUTHERN,"ARREST, BOOKED",1200 Block of HOWARD ST,-122.412349694893,37.775555848279
2012-09-23 21:21:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,SOUTHERN,PSYCHOPATHIC CASE,0 Block of 6TH ST,-122.40901120663901,37.7811340568243
2012-09-23 21:15:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,INGLESIDE,NONE,LAIDLEY ST / ROANOKE ST,-122.430791023762,37.7360888731702
2012-09-23 21:15:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.45868018978202,37.748155469233204
2012-09-23 21:15:00,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,INGLESIDE,NONE,LAIDLEY ST / ROANOKE ST,-122.430791023762,37.7360888731702
2012-09-23 21:10:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,CENTRAL,"ARREST, BOOKED",1100 Block of BUSH ST,-122.41619920450199,37.7891587712961
2012-09-23 21:10:00,ASSAULT,BATTERY,Sunday,CENTRAL,"ARREST, BOOKED",1100 Block of BUSH ST,-122.41619920450199,37.7891587712961
2012-09-23 21:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2012-09-23 21:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,RICHMOND,NONE,300 Block of 12TH AV,-122.470849239209,37.7816664570033
2012-09-23 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,1500 Block of 27TH AV,-122.485301659808,37.7585067963556
2012-09-23 21:00:00,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Sunday,RICHMOND,NONE,2700 Block of ANZA ST,-122.47764718543002,37.778535472445505
2012-09-23 21:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,RICHMOND,NONE,2700 Block of ANZA ST,-122.47764718543002,37.778535472445505
2012-09-23 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,WALLER ST / COLE ST,-122.450522761749,37.768592618426794
2012-09-23 20:55:00,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,SOUTHERN,NONE,1100 Block of MISSION ST,-122.41162615229901,37.77858957403121
2012-09-23 20:55:00,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Sunday,NORTHERN,NONE,BUCHANAN ST / HAYES ST,-122.427917556767,37.7762520907182
2012-09-23 20:55:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,MISSION,NONE,200 Block of CUMBERLAND ST,-122.429130636306,37.75877451987829
2012-09-23 20:51:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,MISSION,NONE,0 Block of CUMBERLAND ST,-122.42473343656799,37.7591515863543
2012-09-23 20:45:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,RICHMOND,NONE,5800 Block of CALIFORNIA ST,-122.48020236638901,37.78415535176629
2012-09-23 20:42:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,BAYVIEW,UNFOUNDED,3RD ST / OAKDALE AV,-122.39069763068301,37.7347969947349
2012-09-23 20:35:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,PARK,"ARREST, CITED",JUDAH ST / 7TH AV,-122.464041427693,37.7622671733047
2012-09-23 20:30:00,ASSAULT,WILLFUL CRUELTY TO CHILD,Sunday,RICHMOND,NONE,300 Block of POINTLOBOS AV,-122.506778055849,37.7798849128271
2012-09-23 20:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,MISSION,NONE,3800 Block of 19TH ST,-122.42933786411501,37.7596780299369
2012-09-23 20:30:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,100 Block of 8TH ST,-122.412838157611,37.77728068833971
2012-09-23 20:25:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,CENTRAL,NONE,CLAY ST / MASON ST,-122.41118943362899,37.7936431898685
