Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2007-03-25 23:48:00,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,600 Block of HARRISON ST,-122.39677515433901,37.782958241662506
2007-03-25 23:35:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,SOUTHERN,"ARREST, CITED",1100 Block of HARRISON ST,-122.408190920543,37.7740943384032
2007-03-25 23:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,TARAVAL,NONE,KIRKHAM ST / 35TH AV,-122.494010438138,37.759074688294895
2007-03-25 23:25:00,ASSAULT,BATTERY,Sunday,TARAVAL,NONE,3000 Block of SAN JOSE AV,-122.457441212767,37.7098427794823
2007-03-25 23:25:00,OTHER OFFENSES,RESISTING ARREST,Sunday,INGLESIDE,"ARREST, CITED",400 Block of 29TH ST,-122.430018057024,37.7435515218996
2007-03-25 23:25:00,ASSAULT,BATTERY,Sunday,INGLESIDE,"ARREST, CITED",400 Block of 29TH ST,-122.430018057024,37.7435515218996
2007-03-25 23:25:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,TARAVAL,NONE,3000 Block of SAN JOSE AV,-122.457441212767,37.7098427794823
2007-03-25 23:21:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,INGLESIDE,NONE,1200 Block of GIRARD ST,-122.400429640823,37.7171464036619
2007-03-25 23:20:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,SHIPLEY ST / 4TH ST,-122.40061739890301,37.7815876234701
2007-03-25 23:16:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,SOUTHERN,NONE,MARKET ST / 7TH ST,-122.41251534135598,37.78047774805079
2007-03-25 23:16:00,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,RICHMOND,NONE,6100 Block of GEARY BL,-122.48527023653999,37.779940227166904
2007-03-25 23:05:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,0 Block of WALLER ST,-122.42453536309799,37.771951149902
2007-03-25 23:05:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,INGLESIDE,"ARREST, CITED",MISSION ST / 29TH ST,-122.42089659873501,37.7440381549154
2007-03-25 23:04:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.415508242782,37.7816542806076
2007-03-25 23:04:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.415508242782,37.7816542806076
2007-03-25 23:04:00,OTHER OFFENSES,PAROLE VIOLATION,Sunday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.415508242782,37.7816542806076
2007-03-25 23:00:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,CENTRAL,NONE,400 Block of BROADWAY ST,-122.405087523335,37.7981219270604
2007-03-25 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,HYDE ST / SUTTER ST,-122.4168291485,37.788178697075
2007-03-25 23:00:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,TARAVAL,NONE,2100 Block of 48TH AV,-122.5071627124,37.7463200325666
2007-03-25 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,400 Block of JONES ST,-122.41285712652399,37.7855804361702
2007-03-25 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,BAYVIEW,NONE,1400 Block of INNES AV,-122.386100703211,37.738002011720795
2007-03-25 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,LARKIN ST / GEARY ST,-122.418090766692,37.7861007451645
2007-03-25 22:54:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,RICHMOND,NONE,3500 Block of CABRILLO ST,-122.496655301296,37.7738178416691
2007-03-25 22:52:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,RICHMOND,NONE,2500 Block of SUTTER ST,-122.442364696255,37.7848750530811
2007-03-25 22:52:00,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Sunday,RICHMOND,NONE,2500 Block of SUTTER ST,-122.442364696255,37.7848750530811
2007-03-25 22:30:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,PARK,NONE,100 Block of SCOTT ST,-122.435212025798,37.7710314462867
2007-03-25 22:27:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,PARK,JUVENILE BOOKED,1900 Block of EDDY ST,-122.43978515169,37.7805327441756
2007-03-25 22:15:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,MADRID ST / GENEVA AV,-122.437804110663,37.7149403430202
2007-03-25 22:15:00,MISSING PERSON,MISSING JUVENILE,Sunday,TARAVAL,LOCATED,500 Block of HOLLOWAY AV,-122.45870335033301,37.7217839385443
2007-03-25 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,TARAVAL,NONE,1700 Block of 21ST AV,-122.47860972046101,37.7550647951126
2007-03-25 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,JONES ST / OFARRELL ST,-122.412970537591,37.78578837668879
2007-03-25 22:00:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,RICHMOND,NONE,300 Block of 6TH AV,-122.464281616889,37.7819643048798
2007-03-25 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,3100 Block of MISSION ST,-122.41860971910201,37.7474453071495
2007-03-25 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,LARKIN ST / SUTTER ST,-122.418467747931,37.7879652569797
2007-03-25 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,300 Block of 6TH AV,-122.464281616889,37.7819643048798
2007-03-25 22:00:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,BAYVIEW,NONE,2200 Block of 24TH ST,-122.40196643713101,37.7533190358489
2007-03-25 21:45:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,CENTRAL,"ARREST, BOOKED",GEARY ST / HYDE ST,-122.416452065595,37.7863086885804
2007-03-25 21:45:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,CENTRAL,"ARREST, BOOKED",GEARY ST / HYDE ST,-122.416452065595,37.7863086885804
2007-03-25 21:40:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TENDERLOIN,NONE,ELLIS ST / MASON ST,-122.40949986110701,37.785284268431795
2007-03-25 21:34:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2007-03-25 21:33:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,NORTHERN,NONE,1700 Block of POLK ST,-122.42121146461001,37.7928202341314
2007-03-25 21:30:00,MISSING PERSON,FOUND PERSON,Sunday,TARAVAL,NONE,2300 Block of 33RD AV,-122.490686792246,37.7433088046141
2007-03-25 21:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,700 Block of MOULTRIE ST,-122.41618752637899,37.7354387951327
2007-03-25 21:30:00,NON-CRIMINAL,LOST PROPERTY,Sunday,BAYVIEW,NONE,INGALLS ST / OAKDALE AV,-122.38288898708299,37.730342936363705
