Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2011-12-31 23:59:00,NON-CRIMINAL,LOST PROPERTY,Saturday,MISSION,NONE,VALENCIA ST / 15TH ST,-122.422045943548,37.7665387195995
2011-12-31 23:55:00,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Saturday,MISSION,NONE,3100 Block of 16TH ST,-122.42238859985201,37.7648319521443
2011-12-31 23:55:00,NON-CRIMINAL,LOST PROPERTY,Saturday,NORTHERN,NONE,1300 Block of VANNESS AV,-122.42163446728,37.7878032143885
2011-12-31 23:55:00,ASSAULT,BATTERY WITH SERIOUS INJURIES,Saturday,MISSION,NONE,3100 Block of 16TH ST,-122.42238859985201,37.7648319521443
2011-12-31 23:50:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,CENTRAL,NONE,100 Block of SACRAMENTO ST,-122.39721366868,37.7945638654846
2011-12-31 23:50:00,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,SOUTHERN,"ARREST, CITED",8TH ST / HERON ST,-122.40906592891199,37.774193789980394
2011-12-31 23:50:00,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Saturday,CENTRAL,NONE,100 Block of SACRAMENTO ST,-122.39721366868,37.7945638654846
2011-12-31 23:45:00,NON-CRIMINAL,LOST PROPERTY,Saturday,CENTRAL,NONE,700 Block of VALLEJO ST,-122.40979166229299,37.7985083480435
2011-12-31 23:45:00,ASSAULT,BATTERY WITH SERIOUS INJURIES,Saturday,INGLESIDE,NONE,3800 Block of MISSION ST,-122.42451993426901,37.7356945008365
2011-12-31 23:45:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,SOUTHERN,NONE,POWELL ST / MARKET ST,-122.40754585593099,37.784401179486
2011-12-31 23:45:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,MISSION,NONE,100 Block of UTAH ST,-122.406667637408,37.7677704791539
2011-12-31 23:45:00,ASSAULT,BATTERY,Saturday,NORTHERN,"ARREST, CITED",2200 Block of CHESTNUT ST,-122.439895933785,37.8002979847002
2011-12-31 23:45:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,TARAVAL,NONE,0 Block of GRAFTON AV,-122.453594266394,37.720094319576
2011-12-31 23:43:00,OTHER OFFENSES,RESISTING ARREST,Saturday,SOUTHERN,"ARREST, CITED",1500 Block of MARKET ST,-122.41966671791701,37.7746823329875
2011-12-31 23:43:00,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,SOUTHERN,"ARREST, CITED",1500 Block of MARKET ST,-122.41966671791701,37.7746823329875
2011-12-31 23:41:00,WARRANTS,WARRANT ARREST,Saturday,BAYVIEW,"ARREST, BOOKED",3000 Block of SAN BRUNO AV,-122.40189800533501,37.7233482212763
2011-12-31 23:41:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,BAYVIEW,"ARREST, BOOKED",3000 Block of SAN BRUNO AV,-122.40189800533501,37.7233482212763
2011-12-31 23:40:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,INGLESIDE,"ARREST, CITED",LONDON ST / AMAZON AV,-122.439641069255,37.7169593366497
2011-12-31 23:40:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,INGLESIDE,"ARREST, BOOKED",0 Block of OLIVER ST,-122.450236359264,37.7089141999968
2011-12-31 23:36:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,CENTRAL,"ARREST, BOOKED",400 Block of BROADWAY ST,-122.404282497745,37.7982249345487
2011-12-31 23:36:00,OTHER OFFENSES,PROBATION VIOLATION,Saturday,CENTRAL,"ARREST, BOOKED",400 Block of BROADWAY ST,-122.404282497745,37.7982249345487
2011-12-31 23:35:00,NON-CRIMINAL,LOST PROPERTY,Saturday,CENTRAL,NONE,600 Block of GREEN ST,-122.40985486514201,37.7994489066226
2011-12-31 23:35:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,SOUTHERN,NONE,0 Block of 3RD ST,-122.40283552814199,37.786800902838394
2011-12-31 23:35:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HOWARD ST,-122.39100427327801,37.7925182655105
2011-12-31 23:30:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,TENDERLOIN,NONE,100 Block of ELLIS ST,-122.408270724034,37.78549414241861
