Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2014-06-29 23:59:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,TARAVAL,NONE,2400 Block of 27TH AV,-122.484265753594,37.741718240294794
2014-06-29 23:38:00,OTHER OFFENSES,BEYOND PARENTAL CONTROL,Sunday,TARAVAL,NONE,2400 Block of 38TH AV,-122.495913769237,37.74120405260221
2014-06-29 23:38:00,NON-CRIMINAL,AIDED CASE,Sunday,TARAVAL,NONE,2400 Block of 38TH AV,-122.495913769237,37.74120405260221
2014-06-29 23:35:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,1500 Block of NOE ST,-122.431071090839,37.7438421819383
2014-06-29 23:30:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,MISSION,NONE,700 Block of VALENCIA ST,-122.421431349205,37.760889923049604
2014-06-29 23:30:00,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Sunday,MISSION,NONE,700 Block of VALENCIA ST,-122.421431349205,37.760889923049604
2014-06-29 23:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,PACIFIC AV / KEARNY ST,-122.405320552012,37.7970893815548
2014-06-29 23:30:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,PARK,NONE,CASTRO ST / STATES ST,-122.43526025162599,37.7634629489652
2014-06-29 23:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,NORTHERN,NONE,CHURCH ST / 14TH ST,-122.42895003272699,37.7675027326801
2014-06-29 23:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,1100 Block of BRUSSELS ST,-122.401781763938,37.7181230772926
2014-06-29 23:15:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,TENDERLOIN,NONE,OFARRELL ST / HYDE ST,-122.416261836834,37.78537508463761
2014-06-29 23:15:00,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,TENDERLOIN,NONE,OFARRELL ST / HYDE ST,-122.416261836834,37.78537508463761
2014-06-29 23:10:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,NORTHERN,PSYCHOPATHIC CASE,1800 Block of CALIFORNIA ST,-122.424800307085,37.789999944403895
2014-06-29 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,300 Block of SERRANO DR,-122.480450749459,37.7190118676786
2014-06-29 23:00:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,BAYVIEW,NONE,3RD ST / PALOU AV,-122.39097173455099,37.734015218072294
2014-06-29 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,DUBOCE AV / VALENCIA ST,-122.42236740956301,37.76986823924551
2014-06-29 23:00:00,MISSING PERSON,MISSING ADULT,Sunday,NORTHERN,LOCATED,HAYES ST / LAGUNA ST,-122.426265334521,37.776463142914295
2014-06-29 23:00:00,MISSING PERSON,FOUND PERSON,Sunday,NORTHERN,LOCATED,HAYES ST / LAGUNA ST,-122.426265334521,37.776463142914295
2014-06-29 23:00:00,NON-CRIMINAL,CASE CLOSURE,Sunday,NORTHERN,LOCATED,HAYES ST / LAGUNA ST,-122.426265334521,37.776463142914295
2014-06-29 22:53:00,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,BAYVIEW,NONE,MANSELL ST / GIRARD ST,-122.402059610434,37.7212777870587
2014-06-29 22:50:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,INGLESIDE,"ARREST, BOOKED",500 Block of NAPLES ST,-122.431747193424,37.720033836659105
2014-06-29 22:48:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,BAYVIEW,"ARREST, BOOKED",1400 Block of NEWCOMB AV,-122.387035897704,37.7336026496641
2014-06-29 22:45:00,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,MISSION,NONE,2200 Block of MARKET ST,-122.431957685196,37.7649357189679
2014-06-29 22:45:00,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,300 Block of 5TH ST,-122.402142725311,37.7791933366389
2014-06-29 22:31:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,MISSION,NONE,600 Block of ALABAMA ST,-122.411918279507,37.7609983572492
2014-06-29 22:26:00,NON-CRIMINAL,FIRE REPORT,Sunday,CENTRAL,NONE,600 Block of TAYLOR ST,-122.41185703254,37.7883235449904
2014-06-29 22:26:00,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,GORDON ST / HARRISON ST,-122.40968512359,37.772837774627
2014-06-29 22:25:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,SOUTHERN,NONE,1700 Block of MARKET ST,-122.42292477394301,37.7721158516862
2014-06-29 22:20:00,ASSAULT,BATTERY,Sunday,SOUTHERN,"ARREST, CITED",700 Block of MARKET ST,-122.40391914835699,37.7871160984672
2014-06-29 22:20:00,DRUG/NARCOTIC,POSSESSION OF HEROIN,Sunday,BAYVIEW,"ARREST, BOOKED",3RD ST / QUESADA AV,-122.391245623019,37.7332252032804
2014-06-29 22:20:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,BAYVIEW,"ARREST, BOOKED",3RD ST / QUESADA AV,-122.391245623019,37.7332252032804
2014-06-29 22:20:00,WARRANTS,WARRANT ARREST,Sunday,BAYVIEW,"ARREST, BOOKED",3RD ST / QUESADA AV,-122.391245623019,37.7332252032804
2014-06-29 22:14:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668
2014-06-29 22:05:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,INGLESIDE,NONE,MISSION ST / HIGHLAND AV,-122.424042254192,37.73740517834421
2014-06-29 22:03:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.43515009981199,37.7617597243598
2014-06-29 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,2400 Block of MISSION ST,-122.419025267752,37.7576134671742
2014-06-29 22:00:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,SOUTHERN,NONE,300 Block of 5TH ST,-122.402142725311,37.7791933366389
2014-06-29 22:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2014-06-29 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,BAYVIEW,NONE,17TH ST / MISSOURI ST,-122.396774160338,37.76512964280121
2014-06-29 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,GEARY BL / LYON ST,-122.44444128636299,37.7826777179027
