Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2003-09-30 23:43:00,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE AFTER NOTIFICATION,Tuesday,MISSION,"ARREST, BOOKED",FOLSOM ST / 16TH ST,-122.415308388823,37.7653161356396
2003-09-30 23:43:00,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Tuesday,MISSION,"ARREST, BOOKED",FOLSOM ST / 16TH ST,-122.415308388823,37.7653161356396
2003-09-30 23:43:00,WARRANTS,WARRANT ARREST,Tuesday,MISSION,"ARREST, BOOKED",FOLSOM ST / 16TH ST,-122.415308388823,37.7653161356396
2003-09-30 23:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,PARK,UNFOUNDED,PARNASSUS AV / COLE ST,-122.449770936662,37.7648664738186
2003-09-30 23:30:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Tuesday,PARK,UNFOUNDED,PARNASSUS AV / COLE ST,-122.449770936662,37.7648664738186
2003-09-30 23:30:00,ASSAULT,THREATS AGAINST LIFE,Tuesday,TARAVAL,NONE,200 Block of BEVERLY ST,-122.47159390888001,37.7206552727449
2003-09-30 23:30:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,SOUTHERN,NONE,HARRISON ST / 1ST ST,-122.392940948704,37.7860677021294
2003-09-30 23:18:00,WARRANTS,WARRANT ARREST,Tuesday,NORTHERN,"ARREST, BOOKED",HAIGHT ST / GOUGH ST,-122.42194417281,37.773036844558
2003-09-30 23:18:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,NORTHERN,"ARREST, BOOKED",HAIGHT ST / GOUGH ST,-122.42194417281,37.773036844558
2003-09-30 23:07:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / QUINT ST,-122.39594817521099,37.7377836782765
2003-09-30 23:07:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / QUINT ST,-122.39594817521099,37.7377836782765
2003-09-30 23:00:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Tuesday,TARAVAL,NONE,1800 Block of 22ND AV,-122.479552078957,37.753151769181
2003-09-30 23:00:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,TARAVAL,NONE,200 Block of MONTICELLO ST,-122.470811808865,37.718780647532704
2003-09-30 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,TARAVAL,NONE,1800 Block of 22ND AV,-122.479552078957,37.753151769181
2003-09-30 23:00:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,MISSION,NONE,2800 Block of MISSION ST,-122.418434028318,37.7514199300011
2003-09-30 22:56:00,VEHICLE THEFT,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,BAYVIEW,NONE,0 Block of DAKOTA ST,-122.395513264888,37.7536178531447
2003-09-30 22:55:00,MISSING PERSON,MISSING JUVENILE,Tuesday,NORTHERN,LOCATED,200 Block of HAIGHT ST,-122.42636199242901,37.7726818428837
2003-09-30 22:45:00,WARRANTS,WARRANT ARREST,Tuesday,TENDERLOIN,"ARREST, BOOKED",ANTONIO ST / JONES ST,-122.41288317794,37.785353035870706
2003-09-30 22:45:00,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,TENDERLOIN,"ARREST, BOOKED",ANTONIO ST / JONES ST,-122.41288317794,37.785353035870706
2003-09-30 22:45:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,TENDERLOIN,"ARREST, BOOKED",ANTONIO ST / JONES ST,-122.41288317794,37.785353035870706
